filename,mcd_dB
KAS_M_CONV_02184.wav,3.4425
KAS_M_CONV_02198.wav,3.1152
KAS_M_CONV_02218.wav,3.2709
KAS_M_CONV_02229.wav,3.3193
KAS_M_CONV_02248.wav,3.3355
KAS_M_CONV_02253.wav,3.1359
KAS_M_CONV_02261.wav,2.9854
KAS_M_CONV_02268.wav,3.0822
KAS_M_CONV_02278.wav,3.3061
KAS_M_CONV_02302.wav,3.2154
KAS_M_CONV_02314.wav,2.7413
KAS_M_CONV_02323.wav,3.3033
KAS_M_CONV_02359.wav,3.2551
KAS_M_CONV_02381.wav,2.8347
KAS_M_CONV_02403.wav,2.7752
KAS_M_CONV_02410.wav,2.7652
KAS_M_CONV_02423.wav,3.2351
KAS_M_CONV_02438.wav,3.3392
KAS_M_CONV_02441.wav,2.9856
KAS_M_CONV_02451.wav,2.9624
KAS_M_CONV_02455.wav,3.0133
KAS_M_CONV_02461.wav,3.6063
KAS_M_CONV_02466.wav,3.0915
KAS_M_CONV_02471.wav,3.5221
KAS_M_CONV_02473.wav,3.0782
KAS_M_CONV_02479.wav,3.2012
KAS_M_CONV_02508.wav,3.2096
KAS_M_CONV_02515.wav,3.0784
KAS_M_CONV_02537.wav,3.1718
KAS_M_CONV_02558.wav,3.0806
KAS_M_CONV_02559.wav,3.0919
KAS_M_CONV_02563.wav,3.1099
KAS_M_CONV_02589.wav,3.2414
KAS_M_CONV_02601.wav,3.2493
KAS_M_CONV_02604.wav,3.3177
KAS_M_CONV_02625.wav,3.2074
KAS_M_CONV_02649.wav,3.2794
KAS_M_CONV_02692.wav,3.2125
KAS_M_CONV_02694.wav,2.9920
KAS_M_CONV_02700.wav,3.1204
KAS_M_CONV_02701.wav,3.2698
KAS_M_CONV_02714.wav,3.2210
KAS_M_CONV_02728.wav,3.2033
KAS_M_CONV_02730.wav,3.1223
KAS_M_CONV_02733.wav,3.1379
KAS_M_CONV_02744.wav,2.9993
KAS_M_CONV_02764.wav,3.1692
KAS_M_CONV_02776.wav,3.0242
KAS_M_CONV_02835.wav,3.0606
KAS_M_CONV_02856.wav,2.8154
KAS_M_CONV_02863.wav,3.0053
KAS_M_CONV_02875.wav,2.9194
KAS_M_CONV_02885.wav,2.9489
KAS_M_CONV_02888.wav,3.1672
KAS_M_CONV_02897.wav,2.7209
KAS_M_CONV_02899.wav,3.0071
KAS_M_CONV_02900.wav,2.7048
KAS_M_CONV_02901.wav,3.0177
KAS_M_CONV_02904.wav,3.1213
KAS_M_CONV_02908.wav,2.9212
KAS_M_CONV_02912.wav,2.9870
KAS_M_CONV_02914.wav,2.7657
KAS_M_CONV_02920.wav,3.0795
KAS_M_CONV_02927.wav,2.9379
KAS_M_CONV_02945.wav,2.6438
KAS_M_CONV_02953.wav,3.1288
KAS_M_CONV_02974.wav,3.1933
KAS_M_CONV_02980.wav,3.0549
KAS_M_CONV_02989.wav,2.8972
KAS_M_CONV_03005.wav,2.8945
KAS_M_CONV_03006.wav,2.9600
KAS_M_CONV_03007.wav,2.8037
KAS_M_CONV_03015.wav,3.1611
KAS_M_CONV_03016.wav,3.0387
KAS_M_CONV_03022.wav,3.0612
KAS_M_CONV_03050.wav,3.2710
KAS_M_CONV_03074.wav,3.0707
KAS_M_CONV_03091.wav,2.9214
KAS_M_CONV_03104.wav,3.1171
KAS_M_CONV_03106.wav,2.7410
KAS_M_CONV_03112.wav,3.0940
KAS_M_CONV_03129.wav,2.8622
KAS_M_CONV_03141.wav,3.0382
KAS_M_CONV_03156.wav,3.2783
KAS_M_CONV_03160.wav,3.1057
KAS_M_CONV_03163.wav,3.0262
KAS_M_CONV_03166.wav,2.9806
KAS_M_CONV_03178.wav,3.3975
KAS_M_CONV_03182.wav,2.7029
KAS_M_CONV_03183.wav,2.9154
KAS_M_DIGI_00002.wav,3.0698
KAS_M_DIGI_00005.wav,3.0275
KAS_M_DIGI_00010.wav,3.0171
KAS_M_DIGI_00011.wav,2.8680
KAS_M_DIGI_00054.wav,2.9864
KAS_M_DIGI_00055.wav,2.8708
KAS_M_DIGI_00061.wav,2.9780
KAS_M_DIGI_00064.wav,2.8349
KAS_M_DIGI_00073.wav,3.0483
KAS_M_DIGI_00105.wav,3.0153
KAS_M_DIGI_00129.wav,3.3045
KAS_M_DIGI_00137.wav,3.1577
KAS_M_DIGI_00145.wav,2.9312
KAS_M_DISGUST_00008.wav,3.0698
KAS_M_DISGUST_00027.wav,3.2939
KAS_M_DISGUST_00043.wav,3.4138
KAS_M_DISGUST_00049.wav,3.2860
KAS_M_DISGUST_00052.wav,3.0986
KAS_M_DISGUST_00054.wav,3.4207
KAS_M_DISGUST_00068.wav,2.9566
KAS_M_DISGUST_00090.wav,2.9491
KAS_M_DISGUST_00093.wav,2.9982
KAS_M_DISGUST_00110.wav,3.3830
KAS_M_DISGUST_00114.wav,3.1989
KAS_M_DISGUST_00127.wav,3.1066
KAS_M_DISGUST_00154.wav,3.2305
KAS_M_DISGUST_00155.wav,3.1445
KAS_M_DISGUST_00161.wav,2.9576
KAS_M_DISGUST_00165.wav,3.0394
KAS_M_DISGUST_00173.wav,3.0044
KAS_M_DISGUST_00181.wav,3.1266
KAS_M_DISGUST_00183.wav,3.0347
KAS_M_DISGUST_00196.wav,3.2536
KAS_M_DISGUST_00197.wav,3.0866
KAS_M_DISGUST_00202.wav,3.5240
KAS_M_DISGUST_00210.wav,3.0462
KAS_M_DISGUST_00226.wav,3.2513
KAS_M_DISGUST_00243.wav,3.3599
KAS_M_DISGUST_00249.wav,2.9734
KAS_M_DISGUST_00256.wav,3.0483
KAS_M_DISGUST_00258.wav,3.2003
KAS_M_DISGUST_00261.wav,3.6389
KAS_M_DISGUST_00263.wav,3.2237
KAS_M_DISGUST_00270.wav,2.9113
KAS_M_DISGUST_00283.wav,2.9054
KAS_M_DISGUST_00290.wav,3.3698
KAS_M_DISGUST_00333.wav,3.2569
KAS_M_DISGUST_00336.wav,3.0196
KAS_M_DISGUST_00341.wav,3.1179
KAS_M_DISGUST_00344.wav,2.7801
KAS_M_DISGUST_00352.wav,3.1630
KAS_M_DISGUST_00354.wav,3.0602
KAS_M_DISGUST_00374.wav,3.0671
KAS_M_DISGUST_00379.wav,3.2419
KAS_M_DISGUST_00384.wav,2.7397
KAS_M_DISGUST_00391.wav,3.1095
KAS_M_DISGUST_00413.wav,2.9353
KAS_M_DISGUST_00424.wav,2.8961
KAS_M_DISGUST_00446.wav,2.8270
KAS_M_DISGUST_00465.wav,3.3172
KAS_M_FEAR_00023.wav,2.8377
KAS_M_FEAR_00034.wav,2.8234
KAS_M_FEAR_00040.wav,2.7537
KAS_M_FEAR_00075.wav,2.9581
KAS_M_FEAR_00077.wav,2.9526
KAS_M_FEAR_00078.wav,2.8903
KAS_M_FEAR_00091.wav,2.8400
KAS_M_FEAR_00094.wav,2.9520
KAS_M_FEAR_00116.wav,2.9805
KAS_M_FEAR_00119.wav,2.8961
KAS_M_FEAR_00123.wav,2.8211
KAS_M_FEAR_00127.wav,2.8602
KAS_M_FEAR_00139.wav,3.1134
KAS_M_FEAR_00163.wav,3.0894
KAS_M_FEAR_00203.wav,2.8708
KAS_M_FEAR_00205.wav,2.9252
KAS_M_FEAR_00208.wav,3.0736
KAS_M_FEAR_00213.wav,2.8059
KAS_M_FEAR_00222.wav,2.9382
KAS_M_FEAR_00235.wav,2.9669
KAS_M_FEAR_00247.wav,2.8342
KAS_M_FEAR_00248.wav,3.1232
KAS_M_FEAR_00252.wav,3.1717
KAS_M_FEAR_00258.wav,3.1955
KAS_M_FEAR_00264.wav,2.9126
KAS_M_FEAR_00298.wav,2.9756
KAS_M_FEAR_00302.wav,2.9006
KAS_M_FEAR_00304.wav,2.9308
KAS_M_FEAR_00330.wav,2.7947
KAS_M_FEAR_00364.wav,2.8964
KAS_M_FEAR_00375.wav,3.1208
KAS_M_FEAR_00401.wav,2.8628
KAS_M_FEAR_00405.wav,2.9197
KAS_M_FEAR_00407.wav,2.9284
KAS_M_FEAR_00408.wav,3.0406
KAS_M_FEAR_00427.wav,2.9824
KAS_M_FEAR_00446.wav,2.8730
KAS_M_FEAR_00453.wav,2.9657
KAS_M_FEAR_00456.wav,2.8556
KAS_M_FEAR_00463.wav,3.2066
KAS_M_FEAR_00468.wav,3.3076
KAS_M_FEAR_00473.wav,3.2891
KAS_M_FEAR_00484.wav,3.1770
KAS_M_FEAR_00498.wav,3.0357
KAS_M_FEAR_00500.wav,2.8677
KAS_M_FEAR_00514.wav,2.9807
KAS_M_FEAR_00532.wav,3.2162
KAS_M_FEAR_00556.wav,3.0557
KAS_M_FEAR_00566.wav,3.0266
KAS_M_FEAR_00570.wav,3.0052
KAS_M_FEAR_00598.wav,3.0588
KAS_M_FEAR_00604.wav,3.2085
KAS_M_FEAR_00613.wav,2.8795
KAS_M_FEAR_00620.wav,2.8311
KAS_M_FEAR_00625.wav,2.9240
KAS_M_FEAR_00630.wav,2.9842
KAS_M_HAPPY_00012.wav,3.2946
KAS_M_HAPPY_00015.wav,3.1271
KAS_M_HAPPY_00039.wav,3.5343
KAS_M_HAPPY_00053.wav,2.8528
KAS_M_HAPPY_00119.wav,3.1092
KAS_M_HAPPY_00123.wav,3.1635
KAS_M_HAPPY_00130.wav,2.9466
KAS_M_HAPPY_00132.wav,3.0255
KAS_M_HAPPY_00138.wav,2.9984
KAS_M_HAPPY_00151.wav,2.9961
KAS_M_HAPPY_00168.wav,2.9666
KAS_M_HAPPY_00175.wav,3.1544
KAS_M_HAPPY_00208.wav,3.0845
KAS_M_HAPPY_00241.wav,2.9017
KAS_M_HAPPY_00243.wav,2.9822
KAS_M_HAPPY_00254.wav,3.1386
KAS_M_HAPPY_00261.wav,2.8420
KAS_M_HAPPY_00298.wav,3.5159
KAS_M_HAPPY_00301.wav,3.1298
KAS_M_HAPPY_00307.wav,3.1660
KAS_M_HAPPY_00311.wav,3.1441
KAS_M_HAPPY_00323.wav,3.2396
KAS_M_HAPPY_00330.wav,3.3561
KAS_M_HAPPY_00346.wav,3.0636
KAS_M_HAPPY_00361.wav,3.1331
KAS_M_HAPPY_00365.wav,2.9579
KAS_M_HAPPY_00371.wav,3.0235
KAS_M_HAPPY_00382.wav,2.9611
KAS_M_HAPPY_00395.wav,2.9375
KAS_M_HAPPY_00398.wav,3.2494
KAS_M_HAPPY_00406.wav,3.0949
KAS_M_HAPPY_00407.wav,3.2409
KAS_M_HAPPY_00414.wav,2.9769
KAS_M_HAPPY_00416.wav,3.2104
KAS_M_HAPPY_00421.wav,2.9130
KAS_M_HAPPY_00427.wav,2.9549
KAS_M_HAPPY_00443.wav,2.9842
KAS_M_HAPPY_00447.wav,3.2579
KAS_M_HAPPY_00467.wav,2.9753
KAS_M_HAPPY_00469.wav,2.9523
KAS_M_HAPPY_00473.wav,3.0774
KAS_M_HAPPY_00488.wav,3.0698
KAS_M_HAPPY_00496.wav,3.0780
KAS_M_HAPPY_00503.wav,3.0864
KAS_M_HAPPY_00510.wav,2.9426
KAS_M_NAMES_00005.wav,3.4738
KAS_M_NAMES_00006.wav,3.6350
KAS_M_NAMES_00013.wav,3.5478
KAS_M_NAMES_00021.wav,3.5189
KAS_M_NAMES_00022.wav,3.3489
KAS_M_NAMES_00025.wav,2.7293
KAS_M_NAMES_00041.wav,3.9781
KAS_M_NAMES_00053.wav,3.4855
KAS_M_NAMES_00054.wav,3.9775
KAS_M_NAMES_00057.wav,3.4476
KAS_M_NAMES_00066.wav,3.1000
KAS_M_NAMES_00082.wav,3.1947
KAS_M_NAMES_00088.wav,2.9805
KAS_M_NAMES_00089.wav,3.1955
KAS_M_NAMES_00112.wav,3.7265
KAS_M_NAMES_00139.wav,3.2268
KAS_M_NAMES_00146.wav,3.1238
KAS_M_NAMES_00154.wav,3.5457
KAS_M_NAMES_00156.wav,3.4044
KAS_M_NAMES_00160.wav,2.9260
KAS_M_NAMES_00171.wav,3.0283
KAS_M_NAMES_00186.wav,3.1131
KAS_M_NAMES_00188.wav,2.9160
KAS_M_NAMES_00200.wav,3.0560
KAS_M_NAMES_00212.wav,3.2215
KAS_M_NAMES_00214.wav,3.1180
KAS_M_NAMES_00215.wav,3.4172
KAS_M_NAMES_00223.wav,2.9651
KAS_M_NAMES_00231.wav,2.5935
KAS_M_NAMES_00239.wav,2.9072
KAS_M_NAMES_00248.wav,3.2092
KAS_M_NAMES_00264.wav,2.6274
KAS_M_NAMES_00266.wav,2.8802
KAS_M_NAMES_00286.wav,3.1975
KAS_M_NAMES_00297.wav,3.1641
KAS_M_NAMES_00305.wav,3.3089
KAS_M_NAMES_00315.wav,3.4789
KAS_M_NAMES_00319.wav,3.4728
KAS_M_NAMES_00324.wav,3.2866
KAS_M_NAMES_00329.wav,3.0510
KAS_M_NAMES_00334.wav,3.4415
KAS_M_NAMES_00345.wav,3.1045
KAS_M_NAMES_00353.wav,3.5168
KAS_M_NAMES_00354.wav,3.2642
KAS_M_NAMES_00378.wav,3.3688
KAS_M_NAMES_00390.wav,3.1958
KAS_M_NAMES_00396.wav,2.8845
KAS_M_NAMES_00436.wav,3.1543
KAS_M_NAMES_00447.wav,3.3683
KAS_M_NAMES_00460.wav,3.2395
KAS_M_NAMES_00465.wav,3.4878
KAS_M_NAMES_00478.wav,3.2372
KAS_M_NAMES_00479.wav,3.4447
KAS_M_NAMES_00489.wav,3.5474
KAS_M_NAMES_00500.wav,2.8706
KAS_M_NAMES_00507.wav,3.2069
KAS_M_NAMES_00518.wav,3.2299
KAS_M_NAMES_00519.wav,3.1757
KAS_M_NAMES_00529.wav,2.8818
KAS_M_NAMES_00539.wav,3.1684
KAS_M_NAMES_00550.wav,3.1830
KAS_M_NAMES_00553.wav,3.1687
KAS_M_NAMES_00574.wav,3.2016
KAS_M_NAMES_00581.wav,3.2271
KAS_M_NAMES_00588.wav,2.8583
KAS_M_NAMES_00595.wav,3.0498
KAS_M_NAMES_00610.wav,3.0010
KAS_M_NAMES_00614.wav,3.2816
KAS_M_NAMES_00624.wav,2.8314
KAS_M_NAMES_00637.wav,3.0055
KAS_M_NAMES_00646.wav,3.2787
KAS_M_NAMES_00649.wav,3.1066
KAS_M_NAMES_00655.wav,2.8727
KAS_M_NAMES_00662.wav,3.3802
KAS_M_NAMES_00665.wav,2.9014
KAS_M_NAMES_00668.wav,3.1890
KAS_M_NAMES_00669.wav,3.1249
KAS_M_NAMES_00672.wav,3.0113
KAS_M_NAMES_00695.wav,3.2517
KAS_M_NAMES_00697.wav,3.1489
KAS_M_NAMES_00706.wav,2.9763
KAS_M_NAMES_00709.wav,3.0780
KAS_M_NAMES_00716.wav,2.9048
KAS_M_NAMES_00718.wav,2.9581
KAS_M_NAMES_00721.wav,3.2468
KAS_M_NAMES_00733.wav,3.6821
KAS_M_NAMES_00739.wav,2.7148
KAS_M_NAMES_00748.wav,3.0238
KAS_M_NAMES_00763.wav,3.0086
KAS_M_NAMES_00766.wav,3.0210
KAS_M_NAMES_00775.wav,3.1551
KAS_M_NAMES_00779.wav,3.2545
KAS_M_NAMES_00782.wav,2.8793
KAS_M_NAMES_00794.wav,3.0671
KAS_M_NAMES_00806.wav,3.7367
KAS_M_NAMES_00830.wav,3.6855
KAS_M_NAMES_00837.wav,3.2487
KAS_M_NAMES_00839.wav,2.9955
KAS_M_NAMES_00843.wav,3.4306
KAS_M_NAMES_00858.wav,3.1435
KAS_M_NAMES_00865.wav,3.0297
KAS_M_NAMES_00873.wav,3.2004
KAS_M_NAMES_00880.wav,2.9721
KAS_M_NAMES_00887.wav,3.4516
KAS_M_NAMES_00905.wav,3.5718
KAS_M_NAMES_00912.wav,3.1077
KAS_M_NAMES_00927.wav,3.6699
KAS_M_NAMES_00934.wav,3.2727
KAS_M_NAMES_00950.wav,3.3253
KAS_M_NAMES_00956.wav,3.0594
KAS_M_NAMES_00957.wav,3.3283
KAS_M_NAMES_00972.wav,3.2243
KAS_M_NAMES_00999.wav,3.2424
KAS_M_NAMES_01022.wav,3.3670
KAS_M_NAMES_01025.wav,3.1519
KAS_M_NAMES_01033.wav,3.2294
KAS_M_NAMES_01041.wav,2.8987
KAS_M_NAMES_01047.wav,3.3680
KAS_M_NAMES_01053.wav,3.4722
KAS_M_NAMES_01055.wav,3.0943
KAS_M_NAMES_01057.wav,3.0698
KAS_M_NAMES_01072.wav,3.1512
KAS_M_NAMES_01078.wav,3.1928
KAS_M_NAMES_01100.wav,3.2359
KAS_M_NAMES_01102.wav,3.0883
KAS_M_NAMES_01108.wav,3.2089
KAS_M_NAMES_01110.wav,3.2425
KAS_M_NAMES_01111.wav,3.5332
KAS_M_NAMES_01113.wav,3.2653
KAS_M_NAMES_01117.wav,3.4914
KAS_M_NAMES_01128.wav,3.1291
KAS_M_NAMES_01135.wav,3.0222
KAS_M_NAMES_01147.wav,2.8503
KAS_M_NAMES_01155.wav,3.0836
KAS_M_NAMES_01171.wav,3.0826
KAS_M_NAMES_01185.wav,3.0049
KAS_M_NAMES_01189.wav,2.9502
KAS_M_NAMES_01193.wav,3.2033
KAS_M_NAMES_01198.wav,3.1204
KAS_M_NAMES_01204.wav,3.6282
KAS_M_NAMES_01210.wav,2.9376
KAS_M_NAMES_01211.wav,3.1943
KAS_M_NAMES_01216.wav,3.2534
KAS_M_NAMES_01221.wav,3.0964
KAS_M_NAMES_01223.wav,3.3474
KAS_M_NAMES_01227.wav,3.4102
KAS_M_NAMES_01246.wav,3.0872
KAS_M_NAMES_01251.wav,2.7967
KAS_M_NAMES_01271.wav,3.1285
KAS_M_NAMES_01276.wav,3.4239
KAS_M_NAMES_01287.wav,3.1206
KAS_M_NAMES_01293.wav,2.9369
KAS_M_NAMES_01303.wav,3.0655
KAS_M_NAMES_01341.wav,3.1035
KAS_M_NAMES_01346.wav,2.9863
KAS_M_NAMES_01349.wav,2.9616
KAS_M_NAMES_01355.wav,2.9837
KAS_M_NAMES_01386.wav,3.2400
KAS_M_NAMES_01387.wav,3.6401
KAS_M_NAMES_01390.wav,3.3724
KAS_M_NAMES_01398.wav,3.0641
KAS_M_NAMES_01410.wav,3.0470
KAS_M_NAMES_01413.wav,2.8534
KAS_M_NAMES_01423.wav,2.6505
KAS_M_NAMES_01430.wav,3.3134
KAS_M_NAMES_01433.wav,3.1003
KAS_M_NAMES_01456.wav,3.3945
KAS_M_NAMES_01485.wav,3.4041
KAS_M_NAMES_01515.wav,3.2220
KAS_M_NAMES_01550.wav,3.3688
KAS_M_NAMES_01558.wav,3.1282
KAS_M_NAMES_01563.wav,3.0685
KAS_M_NAMES_01582.wav,2.9739
KAS_M_NAMES_01611.wav,2.8233
KAS_M_NAMES_01620.wav,2.9092
KAS_M_NAMES_01623.wav,3.0705
KAS_M_NAMES_01643.wav,2.7018
KAS_M_NAMES_01655.wav,3.0214
KAS_M_NAMES_01677.wav,3.2707
KAS_M_NAMES_01687.wav,3.1270
KAS_M_NAMES_01724.wav,3.2386
KAS_M_NAMES_01740.wav,2.7805
KAS_M_NAMES_01744.wav,3.0771
KAS_M_NAMES_01748.wav,2.9389
KAS_M_NAMES_01757.wav,2.9823
KAS_M_NAMES_01761.wav,2.9773
KAS_M_NAMES_01762.wav,3.0952
KAS_M_NAMES_01791.wav,3.0574
KAS_M_NAMES_01799.wav,3.1684
KAS_M_NAMES_01812.wav,3.3979
KAS_M_NAMES_01825.wav,3.4864
KAS_M_NAMES_01827.wav,3.2334
KAS_M_NAMES_01828.wav,3.0069
KAS_M_NAMES_01852.wav,3.3825
KAS_M_NAMES_01866.wav,3.0769
KAS_M_NAMES_01871.wav,3.0787
KAS_M_NAMES_01873.wav,3.1245
KAS_M_NAMES_01881.wav,2.9708
KAS_M_NAMES_01883.wav,2.8883
KAS_M_NAMES_01899.wav,3.0399
KAS_M_NAMES_01907.wav,3.1817
KAS_M_NAMES_01912.wav,2.7875
KAS_M_NAMES_01923.wav,2.9701
KAS_M_NAMES_01951.wav,3.2201
KAS_M_NAMES_01956.wav,3.3855
KAS_M_NAMES_01957.wav,2.9647
KAS_M_NAMES_01978.wav,3.2979
KAS_M_NAMES_02009.wav,2.8821
KAS_M_NAMES_02011.wav,3.2348
KAS_M_NAMES_02028.wav,2.9259
KAS_M_NAMES_02033.wav,3.0322
KAS_M_NAMES_02039.wav,2.8015
KAS_M_NAMES_02042.wav,2.8301
KAS_M_NAMES_02053.wav,3.6149
KAS_M_NAMES_02065.wav,3.0588
KAS_M_NAMES_02124.wav,3.2653
KAS_M_NAMES_02132.wav,3.0317
KAS_M_NAMES_02134.wav,3.6409
KAS_M_NAMES_02136.wav,3.0790
KAS_M_NAMES_02145.wav,3.4047
KAS_M_NAMES_02147.wav,3.3854
KAS_M_NAMES_02152.wav,3.3715
KAS_M_NAMES_02153.wav,3.3240
KAS_M_NAMES_02162.wav,3.3477
KAS_M_NAMES_02185.wav,3.5431
KAS_M_NAMES_02196.wav,3.2817
KAS_M_NAMES_02198.wav,3.2501
KAS_M_NAMES_02210.wav,4.2260
KAS_M_NAMES_02220.wav,3.1823
KAS_M_NAMES_02226.wav,3.1603
KAS_M_NAMES_02227.wav,3.3042
KAS_M_NAMES_02230.wav,3.1439
KAS_M_NAMES_02232.wav,3.6835
KAS_M_NAMES_02234.wav,3.1432
KAS_M_NAMES_02246.wav,3.0924
KAS_M_NAMES_02254.wav,3.2114
KAS_M_NAMES_02272.wav,3.5369
KAS_M_NAMES_02273.wav,3.4752
KAS_M_NAMES_02275.wav,3.6921
KAS_M_NAMES_02285.wav,3.2446
KAS_M_NAMES_02300.wav,3.3585
KAS_M_NAMES_02304.wav,3.7712
KAS_M_NAMES_02306.wav,3.3095
KAS_M_NAMES_02330.wav,3.4877
KAS_M_NAMES_02358.wav,2.8252
KAS_M_NAMES_02361.wav,3.2254
KAS_M_NAMES_02364.wav,3.0661
KAS_M_NAMES_02376.wav,3.5179
KAS_M_NAMES_02377.wav,3.0995
KAS_M_NAMES_02386.wav,3.2066
KAS_M_NAMES_02403.wav,3.2351
KAS_M_NAMES_02405.wav,3.2743
KAS_M_NAMES_02410.wav,3.1317
KAS_M_NAMES_02447.wav,3.1609
KAS_M_NAMES_02458.wav,3.4771
KAS_M_NAMES_02472.wav,3.0834
KAS_M_NAMES_02478.wav,3.0299
KAS_M_NAMES_02481.wav,3.8306
KAS_M_NAMES_02484.wav,3.4020
KAS_M_NAMES_02495.wav,3.1226
KAS_M_NAMES_02498.wav,3.2876
KAS_M_NAMES_02503.wav,3.4136
KAS_M_NAMES_02513.wav,2.9363
KAS_M_NAMES_02516.wav,3.4532
KAS_M_NAMES_02519.wav,3.8361
KAS_M_NAMES_02525.wav,3.4637
KAS_M_NAMES_02535.wav,3.0580
KAS_M_NAMES_02545.wav,3.1099
KAS_M_NAMES_02561.wav,2.8774
KAS_M_NAMES_02566.wav,3.0873
KAS_M_NAMES_02569.wav,2.8321
KAS_M_NAMES_02570.wav,3.0733
KAS_M_NAMES_02606.wav,2.8692
KAS_M_NAMES_02621.wav,3.0625
KAS_M_NAMES_02632.wav,3.0866
KAS_M_NAMES_02633.wav,3.1390
KAS_M_NAMES_02634.wav,3.1206
KAS_M_NAMES_02640.wav,3.1469
KAS_M_NAMES_02663.wav,4.0599
KAS_M_NAMES_02668.wav,4.0843
KAS_M_NAMES_02678.wav,5.8355
KAS_M_NAMES_02683.wav,4.4083
KAS_M_NAMES_02686.wav,4.0247
KAS_M_NAMES_02687.wav,4.8201
KAS_M_NAMES_02695.wav,4.6656
KAS_M_NAMES_02696.wav,4.8083
KAS_M_NAMES_02704.wav,4.7210
KAS_M_NAMES_02716.wav,3.6326
KAS_M_NAMES_02719.wav,2.9418
KAS_M_NAMES_02721.wav,2.9178
KAS_M_NAMES_02722.wav,2.7698
KAS_M_NAMES_02734.wav,2.9420
KAS_M_NAMES_02737.wav,3.3821
KAS_M_NAMES_02758.wav,3.1260
KAS_M_NAMES_02765.wav,3.3507
KAS_M_NAMES_02779.wav,3.0213
KAS_M_NAMES_02796.wav,3.3586
KAS_M_NAMES_02799.wav,3.0806
KAS_M_NAMES_02800.wav,3.1314
KAS_M_NAMES_02810.wav,3.6523
KAS_M_NAMES_02816.wav,3.3857
KAS_M_NAMES_02821.wav,3.3547
KAS_M_NAMES_02829.wav,3.0283
KAS_M_NAMES_02830.wav,3.4249
KAS_M_NAMES_02838.wav,2.9364
KAS_M_NAMES_02841.wav,3.0653
KAS_M_NAMES_02847.wav,3.6047
KAS_M_NAMES_02852.wav,3.2092
KAS_M_NAMES_02857.wav,3.0800
KAS_M_NAMES_02865.wav,3.4265
